state,session,chamber,bill_id,title,created_at,updated_at,type,subjects,serialid,serial_464208c8_41a1_4999_a4ad_858be4add44b
ny,2011-2012,lower,A 7845A,Establishes the health care practitioner hygienic dress code program within the department of health to address clothing and jewelry that may cause infections,2012-02-09T00:00:00,2012-02-17T00:00:00,bill,Health,9852,9851
ny,2011-2012,lower,A 7858,Provides that the department of health may share certain information about environmentally-related diseases,2011-05-20T00:00:00,2012-10-16T00:00:00,bill,Health,9869,9868
ny,2011-2012,lower,A 7860,Provides for establishment of the New York Health plan and makes an appropriation to the temporary commission on implementation of the plan,2011-05-20T00:00:00,2012-10-16T00:00:00,bill,Health,9873,9872
ny,2011-2012,lower,A 7866,Creates the well water and water supply education act; requires public education program on the potential hazards of private water supplies,2011-05-20T00:00:00,2012-10-16T00:00:00,bill,Health,9880,9879
ny,2011-2012,lower,A 7866A,Creates the well water and water supply education act; requires public education program on the potential hazards of private water supplies,2011-06-09T00:00:00,2012-04-18T00:00:00,bill,Health,9881,9880
ny,2011-2012,lower,A 7866B,Creates the well water and water supply education act; requires public education program on the potential hazards of private water supplies,2012-01-28T00:00:00,2012-04-18T00:00:00,bill,Health,9882,9881
ny,2011-2012,lower,A 7892,Authorizes the commissioner of health to award grants without competitive bid under the health care efficiency and affordability program to home care services,2011-05-21T00:00:00,2012-10-16T00:00:00,bill,Health,9920,9919
ny,2011-2012,lower,A 7893,Expands the health occupation and workplace demonstration program to home health care providers,2011-05-21T00:00:00,2012-10-16T00:00:00,bill,Health,9921,9920
ny,2011-2012,lower,A 7895,Creates a rural home health flexibility program,2011-05-21T00:00:00,2012-10-16T00:00:00,bill,Health,9923,9922
ny,2011-2012,lower,A 7896,"Provides for taxpayer gifts for lupus education and prevention, and establishes the lupus education and prevention fund and outreach program",2011-05-21T00:00:00,2012-10-16T00:00:00,bill,Health,9924,9923
ny,2011-2012,lower,A 7896A,"Provides for taxpayer gifts for lupus education and prevention, and establishes the lupus education and prevention fund and outreach program",2012-02-07T00:00:00,2012-02-17T00:00:00,bill,Health,9925,9924
ny,2011-2012,lower,A 7917,"Relates to the sale, delivery, dispensing and distribution of controlled substances; repealer",2011-05-25T00:00:00,2012-10-16T00:00:00,bill,Health,9956,9955
ny,2011-2012,lower,A 7917A,"Relates to the sale, delivery, dispensing and distribution of controlled substances; repealer",2011-06-19T00:00:00,2012-05-11T00:00:00,bill,Health,9957,9956
ny,2011-2012,lower,A 7922,Requires the state to reimburse municipalities for loss of real property tax revenue resulting from establishment of community residential facilities,2011-05-25T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,9964,9963
ny,2011-2012,lower,A 7927,"Directs the commissioner of health to provide each nursing home, regulated by the state, with an external defibrillator",2011-05-25T00:00:00,2012-10-16T00:00:00,bill,Health,9969,9968
ny,2011-2012,lower,A 7936,Authorizes health care professionals licensed in other jurisdictions and appointed by World Police and Fire Games Federation to practice in N.Y. in connection with an athletic event sanctioned by such federation,2011-05-26T00:00:00,2012-10-16T00:00:00,bill,Health,9981,9980
ny,2011-2012,lower,A 7936A,Authorizes health care professionals licensed in other jurisdictions and appointed by World Police and Fire Games Federation to practice in N.Y. in connection with an athletic event sanctioned by such federation,2011-06-02T00:00:00,2012-05-03T00:00:00,bill,Health,9982,9981
ny,2011-2012,lower,A 7936B,Authorizes health care professionals licensed in other jurisdictions and appointed by World Police and Fire Games Federation to practice in N.Y. in connection with an athletic event sanctioned by such federation,2011-06-10T00:00:00,2012-05-03T00:00:00,bill,Health,9983,9982
ny,2011-2012,lower,A 7941,Requires facilities to perform pulse oximetry screening on newborns,2011-05-26T00:00:00,2012-10-16T00:00:00,bill,Health,9989,9988
ny,2011-2012,lower,A 804,Relates to the qualifications of operators of health facilities,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10124,10123
ny,2011-2012,lower,A 805,Establishes the prescription drug discount program; repealer,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10138,10137
ny,2011-2012,lower,A 806,Relates to requirements for the safe handling of prescription drug samples by certain health care professionals,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10149,10148
ny,2011-2012,lower,A 807,Establishes the clinical trial access and education fund to provide grants for certain services for patients with life-threatening or disabling conditions/diseases,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10162,10161
ny,2011-2012,lower,A 808,"Establishes an age-appropriate sex education grant program, to be referred to as the healthy teens act",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10173,10172
ny,2011-2012,lower,A 8085,Authorizes the commissioner of health to extend use of audit findings to subsequent un-audited periods for payments to patient service providers,2011-06-02T00:00:00,2012-10-16T00:00:00,bill,Health,10179,10178
ny,2011-2012,lower,A 809,Provides for pharmacy benefit management and the procurement of prescription drugs at a negotiated rate for dispensation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10185,10184
ny,2011-2012,lower,A 8098,"Extends from December 31, 2011 to December 31, 2013, the expiration of the authorization of operating demonstrations to operate managed long term care plans",2011-06-02T00:00:00,2012-10-16T00:00:00,bill,Health,10195,10194
ny,2011-2012,lower,A 81,Relates to the establishment of convenient care clinics,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10197,10196
ny,2011-2012,lower,A 810,Includes health care facilities operated or supervised by the department of correctional services or local correctional facilities within the definition of hospital,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10198,10197
ny,2011-2012,lower,A 8107,"Requires health care professional undergraduate, graduate and continuing education in chronic pain management and treatment",2011-06-02T00:00:00,2012-10-16T00:00:00,bill,Health,10207,10206
ny,2011-2012,lower,A 812,Provides for funding of early intervention services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10227,10226
ny,2011-2012,lower,A 8127,Relates to limiting the work week of direct care workers,2011-06-03T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10237,10236
ny,2011-2012,lower,A 8127A,Relates to limiting the work week of direct care workers,2011-06-17T00:00:00,2012-02-17T00:00:00,bill,Health|Legal Issues,10238,10237
ny,2011-2012,lower,A 8128,Requires the department of health to post inspection results of public food service establishments on the website,2011-06-03T00:00:00,2012-10-16T00:00:00,bill,Health,10239,10238
ny,2011-2012,lower,A 8128A,Requires the department of health to post inspection results of public food service establishments on the website,2011-06-16T00:00:00,2012-02-17T00:00:00,bill,Health,10240,10239
ny,2011-2012,lower,A 8128B,Requires the department of health to post inspection results of public food service establishments on the website,2011-10-12T00:00:00,2012-02-17T00:00:00,bill,Health,10241,10240
ny,2011-2012,lower,A 8132,Provides alternative pricing methods in the sale and offering of funeral merchandise and services; provides for the repeal after one year,2011-06-03T00:00:00,2012-10-16T00:00:00,bill,Health,10246,10245
ny,2011-2012,lower,A 8134,"Authorizes the establishment of a long term care community in Columbia county known as Camphill Ghent, Inc. to provide integrated services to certain persons",2011-06-03T00:00:00,2012-10-16T00:00:00,bill,Health,10248,10247
ny,2011-2012,lower,A 8134A,"Authorizes the establishment of a long term care community in Columbia county known as Camphill Ghent, Inc. to provide integrated services to certain persons",2011-06-09T00:00:00,2012-03-02T00:00:00,bill,Health,10249,10248
ny,2011-2012,lower,A 8176,Requires clinical education in pain management and palliative care,2011-06-04T00:00:00,2012-10-16T00:00:00,bill,Health,10313,10312
ny,2011-2012,lower,A 8178,Relates to establishing a certificate of still birth,2011-06-04T00:00:00,2012-10-16T00:00:00,bill,Health,10315,10314
ny,2011-2012,lower,A 8178A,Relates to establishing a certificate of still birth,2011-06-12T00:00:00,2012-02-17T00:00:00,bill,Health,10316,10315
ny,2011-2012,lower,A 8179,Relates to restricting duties which may be assigned to specialist's assistants in radiology,2011-06-04T00:00:00,2012-10-16T00:00:00,bill,Health,10317,10316
ny,2011-2012,lower,A 8190,Relates to licensing and registration for funeral directors,2011-06-07T00:00:00,2012-10-16T00:00:00,bill,Health,10334,10333
ny,2011-2012,lower,A 8194,Directs commissioners of education and health to adopt rules and regulations for the treatment and monitoring of students with mild traumatic brain injuries,2011-06-07T00:00:00,2012-10-16T00:00:00,bill,Health,10340,10339
ny,2011-2012,lower,A 81A,Relates to the establishment of convenient care clinics,2011-05-05T00:00:00,2012-05-10T00:00:00,bill,Health,10349,10348
ny,2011-2012,lower,A 81B,Relates to the establishment of convenient care clinics,2011-06-04T00:00:00,2012-05-10T00:00:00,bill,Health,10350,10349
ny,2011-2012,lower,A 82,Requires cigarette manufacturers to disclose chemical additives and product design characteristics in cigarettes,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10351,10350
ny,2011-2012,lower,A 8202,Establishes the clinical information resource access program to provide information to medical institutions and facilities,2011-06-07T00:00:00,2012-10-16T00:00:00,bill,Health,10355,10354
ny,2011-2012,lower,A 8213,"Disqualifies providers for receipt of monies for recruitment and retention of non-supervisory workers, when such monies are not provided to home health agencies",2011-06-08T00:00:00,2012-10-16T00:00:00,bill,Health,10369,10368
ny,2011-2012,lower,A 8231,Directs schools to provide information on meningococcal disease immunization to students and parents of students in seventh grade,2011-06-08T00:00:00,2012-10-16T00:00:00,bill,Health,10391,10390
ny,2011-2012,lower,A 8248,"Provides for the payment of capitated rates for services provided by assisted living programs, whether freestanding or not",2011-06-09T00:00:00,2012-10-16T00:00:00,bill,Health,10415,10414
ny,2011-2012,lower,A 8283,"Extends the effectiveness of the toll plaza air quality task force through April 1, 2012",2011-06-12T00:00:00,2012-10-16T00:00:00,bill,Health,10461,10460
ny,2011-2012,lower,A 83,Provides restroom access to persons with certain medical conditions,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,10484,10483
ny,2011-2012,lower,A 8307,Relates to the adoption registry,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health,10495,10494
ny,2011-2012,lower,A 8320,Enacts the Internet System for Tracking Over-Prescribing (I-STOP) Act,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health,10515,10514
ny,2011-2012,lower,A 8322,Relates to designating the ombudsman as an employee of the commissioner on quality of care and advocacy for persons with disabilities,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10517,10516
ny,2011-2012,lower,A 8323,Requires standardized training curriculum for persons employed or volunteering at a mental health care provider certified or operated by the office for people with developmental disabilities,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10518,10517
ny,2011-2012,lower,A 8324,Relates to providing notice of abuse investigations at mental hygiene agencies,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10519,10518
ny,2011-2012,lower,A 8324A,Relates to providing notice of abuse investigations at mental hygiene agencies,2011-06-16T00:00:00,2011-06-24T00:00:00,bill,Health|Legal Issues,10520,10519
ny,2011-2012,lower,A 8325,Relates to reporting of crimes at mental hygiene facilities,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10521,10520
ny,2011-2012,lower,A 8330,Creates an abuse prevention notification system,2011-06-14T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10528,10527
ny,2011-2012,lower,A 8336,Authorizes the commissioner of health to extend use of prior settlements to subsequent un-audited periods for payments to patient service providers,2011-06-15T00:00:00,2012-10-16T00:00:00,bill,Health,10534,10533
ny,2011-2012,lower,A 8357,Prohibits co-mingling of adolescent and adult patients in certain hospitals licensed by the office of mental health; repealer,2011-06-15T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10560,10559
ny,2011-2012,lower,A 8364,Relates to disqualification of employment for criminal history and the definition of ability to consent,2011-06-15T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,10571,10570
